source_type,thread_id,comment_id,createdAt_iso,url,matched_text,amount_values,context_tags,text_snippet
comment,thread_1535602483877645,comment_1535729570531603,2024-08-21T06:13:35Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1535602483877645/?comment_id=1535729570531603,$450,450.0,session,"I pay my CrossFit gym $15 a visit capped at 10 visits a week. Monthly the most I will ever pay is $600. But if I take a vacation for a week and see 60 visits the other 3 weeks, it’s technically onl..."
thread,thread_1535403107230916,,2024-08-20T17:26:41Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1535403107230916/,$225,225.0,eval|followup,I'm considering to raise my prices in a few weeks. I found most OON clinics near me providing pelvic floor PT are charging $225 for evaluations and follow ups vary based on packages. However the tr...
thread,thread_1535403107230916,,2024-08-20T17:26:41Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1535403107230916/,$150,150.0,followup|package,I'm considering to raise my prices in a few weeks. I found most OON clinics near me providing pelvic floor PT are charging $225 for evaluations and follow ups vary based on packages. However the tr...
comment,thread_1535403107230916,comment_1535600823877811,2024-08-21T01:25:18Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1535403107230916/?comment_id=1535600823877811,$150,150.0,session,"I went from $150 to $250 for self pay mobile visits around Nashville. It’s been so much better. I have less financial stress, which leaves me able to give more emotional energy to my patients. Plus..."
comment,thread_1535403107230916,comment_1535600823877811,2024-08-21T01:25:18Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1535403107230916/?comment_id=1535600823877811,$250,250.0,session,"I went from $150 to $250 for self pay mobile visits around Nashville. It’s been so much better. I have less financial stress, which leaves me able to give more emotional energy to my patients. Plus..."
comment,thread_1535403107230916,comment_1535600823877811,2024-08-21T01:25:18Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1535403107230916/?comment_id=1535600823877811,$500,500.0,session,"I went from $150 to $250 for self pay mobile visits around Nashville. It’s been so much better. I have less financial stress, which leaves me able to give more emotional energy to my patients. Plus..."
thread,thread_1534790980625462,,2024-08-19T20:42:19Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1534790980625462/,$27,27.0,session|hour,I am seeing a private patient (cash) at their vacation home where I need to take a ferry. Travel is $27 and 2 hour round trip plus 1 hr treatment. They’re paying me $250. I cover travel. They are g...
thread,thread_1534790980625462,,2024-08-19T20:42:19Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1534790980625462/,$250,250.0,session,I am seeing a private patient (cash) at their vacation home where I need to take a ferry. Travel is $27 and 2 hour round trip plus 1 hr treatment. They’re paying me $250. I cover travel. They are g...
thread,thread_1534790980625462,,2024-08-19T20:42:19Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1534790980625462/,$75,75.0,session|hour,I am seeing a private patient (cash) at their vacation home where I need to take a ferry. Travel is $27 and 2 hour round trip plus 1 hr treatment. They’re paying me $250. I cover travel. They are g...
comment,thread_1533118984125995,comment_1533132340791326,2024-08-17T12:23:26Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1533118984125995/?comment_id=1533132340791326,$300,300.0,session,There are so many factors. Get a sense of what other mobile practices in the area charge i(f there are any.) Do you know the socioeconomic status of the area you were treating? You have to choose a...
thread,thread_1532613584176535,,2024-08-16T17:06:41Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1532613584176535/,$1200,1200.0,,I'm currently interviewing new CPA firms and the rates are all over the place from $1200 to $4000 + filing fees. Wondering if others could share what their CPA charges for filing taxes. I'm not sol...
thread,thread_1532613584176535,,2024-08-16T17:06:41Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1532613584176535/,$4000,4000.0,,I'm currently interviewing new CPA firms and the rates are all over the place from $1200 to $4000 + filing fees. Wondering if others could share what their CPA charges for filing taxes. I'm not sol...
comment,thread_1532613584176535,comment_1532637724174121,2024-08-16T17:53:17Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1532613584176535/?comment_id=1532637724174121,$50,50.0,,"I would look at this the same way a client looks at getting free therapy on YouTube vs paying a $50 copay at the clinic vs paying $250 for a self pay home visit. … Is there a difference? Maybe, may..."
comment,thread_1532613584176535,comment_1532637724174121,2024-08-16T17:53:17Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1532613584176535/?comment_id=1532637724174121,$250,250.0,session,"I would look at this the same way a client looks at getting free therapy on YouTube vs paying a $50 copay at the clinic vs paying $250 for a self pay home visit. … Is there a difference? Maybe, may..."
comment,thread_1532613584176535,comment_1532824494155444,2024-08-17T01:17:21Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1532613584176535/?comment_id=1532824494155444,$520,520.0,,My taxes for personal and my LLC this past year were $520 in Wisconsin. My CPA was apart of a firm and they charge $200/hour. I learned that the CPA had someone prepare everything and he reviewed a...
comment,thread_1532613584176535,comment_1532824494155444,2024-08-17T01:17:21Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1532613584176535/?comment_id=1532824494155444,$200,200.0,hour,My taxes for personal and my LLC this past year were $520 in Wisconsin. My CPA was apart of a firm and they charge $200/hour. I learned that the CPA had someone prepare everything and he reviewed a...
comment,thread_1525462911558269,comment_1525483041556256,2024-08-06T05:28:16Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1525462911558269/?comment_id=1525483041556256,$96,96.0,,About $96 for 4 units depending on what codes. Closer to $100 if bill more neuro re ed and ther act. If I do aquatic therapy 4 units I get like $120. If you do an eval and 3 units can get $170-180.
comment,thread_1525462911558269,comment_1525483041556256,2024-08-06T05:28:16Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1525462911558269/?comment_id=1525483041556256,$100,100.0,,About $96 for 4 units depending on what codes. Closer to $100 if bill more neuro re ed and ther act. If I do aquatic therapy 4 units I get like $120. If you do an eval and 3 units can get $170-180.
comment,thread_1525462911558269,comment_1525483041556256,2024-08-06T05:28:16Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1525462911558269/?comment_id=1525483041556256,$120,120.0,eval,About $96 for 4 units depending on what codes. Closer to $100 if bill more neuro re ed and ther act. If I do aquatic therapy 4 units I get like $120. If you do an eval and 3 units can get $170-180.
comment,thread_1525462911558269,comment_1525483041556256,2024-08-06T05:28:16Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1525462911558269/?comment_id=1525483041556256,$170,170.0,eval,About $96 for 4 units depending on what codes. Closer to $100 if bill more neuro re ed and ther act. If I do aquatic therapy 4 units I get like $120. If you do an eval and 3 units can get $170-180.
comment,thread_1525462911558269,comment_1525483041556256,2024-08-06T05:28:16Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1525462911558269/?comment_id=1525483041556256,$170-180,170.0|180.0,eval,About $96 for 4 units depending on what codes. Closer to $100 if bill more neuro re ed and ther act. If I do aquatic therapy 4 units I get like $120. If you do an eval and 3 units can get $170-180.
thread,thread_1523223151782245,,2024-08-02T18:06:02Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1523223151782245/,$199,199.0,,"I registered my LLC through inc authority, and I just got an email that “my annual registered agent” fee of $199 is about to be charged. Does anyone know what this is actually for and if it’s neede..."
comment,thread_1523175658453661,comment_1523232428447984,2024-08-02T18:26:26Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1523175658453661/?comment_id=1523232428447984,$30,30.0,session|package,"Shouldn’t be any other certs needed… I mean, you are a PT. We’ve not pulled the trigger yet on doing this, but I do recommend going to a few Stretch Lab, Stretch Zone, Stretch MD sessions first. Se..."
comment,thread_1523175658453661,comment_1523232428447984,2024-08-02T18:26:26Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1523175658453661/?comment_id=1523232428447984,$50,50.0,session|package,"Shouldn’t be any other certs needed… I mean, you are a PT. We’ve not pulled the trigger yet on doing this, but I do recommend going to a few Stretch Lab, Stretch Zone, Stretch MD sessions first. Se..."
comment,thread_1523175658453661,comment_1523232428447984,2024-08-02T18:26:26Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1523175658453661/?comment_id=1523232428447984,$30,30.0,,"Shouldn’t be any other certs needed… I mean, you are a PT. We’ve not pulled the trigger yet on doing this, but I do recommend going to a few Stretch Lab, Stretch Zone, Stretch MD sessions first. Se..."
comment,thread_1523175658453661,comment_1523232428447984,2024-08-02T18:26:26Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1523175658453661/?comment_id=1523232428447984,$50,50.0,,"Shouldn’t be any other certs needed… I mean, you are a PT. We’ve not pulled the trigger yet on doing this, but I do recommend going to a few Stretch Lab, Stretch Zone, Stretch MD sessions first. Se..."
comment,thread_1523175658453661,comment_1523232428447984,2024-08-02T18:26:26Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1523175658453661/?comment_id=1523232428447984,$30-$50,30.0|50.0,session|package,"Shouldn’t be any other certs needed… I mean, you are a PT. We’ve not pulled the trigger yet on doing this, but I do recommend going to a few Stretch Lab, Stretch Zone, Stretch MD sessions first. Se..."
comment,thread_1523119075125986,comment_1523243321780228,2024-08-02T18:51:43Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1523119075125986/?comment_id=1523243321780228,$75,75.0,session,I have a cash pay practice in Oshkosh and regularly utilize DN with my patients. I do not charge an additional fee if DN is used as a part of a full PT session. I do offer a mini-session for client...
thread,thread_1522655305172363,,2024-08-01T21:05:27Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1522655305172363/,$53,53.0,,Which phone/text/fax system do you use that you love? We currently have Vonage and pay $53/month. Pros: phones can be answered on any phone or computer with the Vonage app. faxes go through quickly...
thread,thread_1522523438518883,,2024-08-01T16:12:13Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1522523438518883/,$18,18.0,,"Hi all! Working on website/domain/professional email and so confused with the merger of Google Workspace and Squarespace. It looks like Google is no longer selling domains, but you can still get a ..."
